index,unixTimestamp,TP9,AF7,AF8,TP10
9,1734117564854.7812,-44.43359375,-29.296875,-30.2734375,-41.015625
10,1734117564858.6875,-37.109375,-29.78515625,-23.92578125,-40.52734375
11,1734117564862.5938,-36.1328125,-30.76171875,-20.5078125,-33.69140625
0,1734117564866.5,-29.78515625,-27.83203125,-20.01953125,-28.80859375
1,1734117564870.4062,-25.390625,-25.390625,-21.97265625,-39.55078125
2,1734117564874.3125,-39.0625,-20.99609375,-20.99609375,-42.48046875
3,1734117564878.2188,-39.55078125,-21.484375,-26.3671875,-38.0859375
4,1734117564882.125,-57.6171875,-21.484375,-34.1796875,-52.24609375
5,1734117564886.0312,-70.80078125,-20.5078125,-31.25,-62.98828125
6,1734117564889.9375,-60.546875,-24.4140625,-23.92578125,-55.17578125
7,1734117564893.8438,-66.89453125,-35.15625,-26.85546875,-55.17578125
8,1734117564897.75,-74.21875,-36.62109375,-29.78515625,-66.89453125
9,1734117564901.6562,-68.84765625,-27.83203125,-23.4375,-73.2421875
10,1734117564905.5625,-70.80078125,-24.4140625,-20.99609375,-70.3125
11,1734117564909.4688,-77.63671875,-24.4140625,-21.97265625,-75.1953125
0,1734117564913.375,-75.68359375,-27.83203125,-21.97265625,-78.61328125
1,1734117564917.2812,-85.44921875,-29.78515625,-21.484375,-78.125
2,1734117564921.1875,-93.26171875,-22.4609375,-21.97265625,-92.7734375
3,1734117564925.0938,-82.03125,-20.01953125,-32.2265625,-92.7734375
4,1734117564929,-89.84375,-26.3671875,-33.203125,-83.984375
5,1734117564932.9062,-102.05078125,-34.1796875,-29.296875,-90.8203125
6,1734117564936.8125,-98.14453125,-35.15625,-31.73828125,-83.0078125
7,1734117564940.7188,-92.7734375,-25.390625,-27.34375,-73.73046875
8,1734117564944.625,-88.8671875,-22.4609375,-26.3671875,-79.1015625
9,1734117564948.5312,-76.66015625,-23.4375,-31.25,-71.2890625
10,1734117564952.4375,-63.96484375,-23.4375,-28.3203125,-59.5703125
11,1734117564956.3438,-66.89453125,-25.87890625,-22.94921875,-57.6171875
0,1734117564960.25,-69.82421875,-24.4140625,-30.2734375,-54.6875
1,1734117564964.1562,-57.6171875,-20.01953125,-31.73828125,-57.12890625
2,1734117564968.0625,-48.828125,-20.01953125,-24.90234375,-56.15234375
3,1734117564971.9688,-47.8515625,-14.6484375,-29.78515625,-49.8046875
4,1734117564975.875,-54.19921875,-13.18359375,-29.296875,-48.33984375
5,1734117564979.7812,-57.6171875,-20.99609375,-21.97265625,-46.875
6,1734117564983.6875,-58.10546875,-26.3671875,-20.5078125,-39.55078125
7,1734117564987.5938,-56.640625,-24.90234375,-18.5546875,-34.66796875
8,1734117564991.5,-52.24609375,-20.99609375,-20.01953125,-41.9921875
9,1734117564995.4062,-47.8515625,-20.99609375,-24.90234375,-41.015625
10,1734117564999.3125,-41.50390625,-20.5078125,-28.3203125,-27.83203125
11,1734117565003.2188,-38.57421875,-22.94921875,-29.296875,-32.71484375
