index,unixTimestamp,TP9,AF7,AF8,TP10
1,1734037349044.7812,-58.10546875,265.625,30.76171875,72.75390625
2,1734037349048.6875,-48.828125,-100.5859375,-166.50390625,53.7109375
3,1734037349052.5938,-67.87109375,-292.48046875,-275.390625,-9.765625
4,1734037349056.5,-58.59375,-99.609375,-189.453125,-17.578125
5,1734037349060.4062,-19.04296875,-199.70703125,-249.51171875,52.734375
6,1734037349064.3125,15.13671875,-855.95703125,-490.234375,70.80078125
7,1734037349068.2188,-13.18359375,-526.85546875,-311.5234375,-5.37109375
8,1734037349072.125,-42.48046875,81.54296875,-164.0625,-45.8984375
9,1734037349076.0312,-1.953125,-32.71484375,-138.18359375,22.94921875
10,1734037349079.9375,20.99609375,124.0234375,-6.34765625,73.2421875
11,1734037349083.8438,16.6015625,337.890625,34.66796875,27.83203125
0,1734037349087.75,11.71875,63.4765625,-178.22265625,-27.83203125
1,1734037349091.6562,13.671875,-154.78515625,-235.3515625,24.4140625
2,1734037349095.5625,18.06640625,83.0078125,-28.80859375,63.4765625
3,1734037349099.4688,3.41796875,339.35546875,75.68359375,24.4140625
4,1734037349103.375,-16.11328125,27.34375,-158.203125,-49.8046875
5,1734037349107.2812,-8.7890625,-459.9609375,-349.12109375,-32.71484375
6,1734037349111.1875,26.85546875,-397.4609375,-182.12890625,62.01171875
7,1734037349115.0938,22.94921875,-183.59375,-131.8359375,62.5
8,1734037349119,-17.578125,-395.01953125,-267.08984375,-29.78515625
9,1734037349122.9062,-17.08984375,-843.26171875,-525.390625,-28.80859375
10,1734037349126.8125,16.11328125,-986.81640625,-514.6484375,59.08203125
11,1734037349130.7188,5.37109375,0,37.109375,51.26953125
0,1734037349134.625,-28.80859375,234.86328125,-25.87890625,-17.08984375
1,1734037349138.5312,-41.015625,-303.7109375,-275.87890625,-39.0625
2,1734037349142.4375,-20.5078125,126.953125,-8.30078125,27.34375
3,1734037349146.3438,-6.34765625,587.40234375,185.05859375,75.1953125
4,1734037349150.25,-8.7890625,184.08203125,-62.5,46.38671875
5,1734037349154.1562,-32.2265625,-615.234375,-406.73828125,-1.46484375
6,1734037349158.0625,-16.6015625,-460.9375,-258.7890625,44.921875
7,1734037349161.9688,23.4375,99.609375,20.01953125,110.3515625
8,1734037349165.875,25.390625,-251.46484375,-209.9609375,94.7265625
9,1734037349169.7812,9.27734375,-956.0546875,-585.9375,42.96875
10,1734037349173.6875,17.578125,-259.765625,-106.93359375,54.6875
11,1734037349177.5938,34.1796875,528.3203125,176.7578125,108.3984375
0,1734037349181.5,16.6015625,254.8828125,-9.27734375,110.83984375
1,1734037349185.4062,1.46484375,-24.4140625,-101.07421875,28.3203125
2,1734037349189.3125,35.64453125,104.4921875,-15.13671875,-10.7421875
3,1734037349193.2188,65.4296875,360.3515625,97.16796875,21.97265625
4,1734037349197.125,65.91796875,203.125,17.08984375,5.859375
5,1734037349201.0312,74.21875,-244.62890625,-225.09765625,-62.5
6,1734037349204.9375,74.21875,-515.13671875,-368.65234375,-114.74609375
7,1734037349208.8438,105.95703125,-272.94921875,-168.9453125,-74.21875
8,1734037349212.75,132.8125,-525.390625,-275.390625,-10.7421875
9,1734037349216.6562,122.0703125,-859.375,-488.28125,-40.52734375
10,1734037349220.5625,105.95703125,-383.7890625,-260.25390625,-121.58203125
11,1734037349224.4688,114.74609375,-51.26953125,-83.49609375,-89.84375
0,1734037349228.375,137.20703125,-23.4375,-30.76171875,-30.2734375
1,1734037349232.2812,136.71875,243.1640625,25.87890625,-53.22265625
2,1734037349236.1875,114.2578125,298.33984375,-28.3203125,-128.41796875
3,1734037349240.0938,122.0703125,-68.359375,-161.62109375,-110.3515625
4,1734037349244,138.18359375,-116.69921875,-100.5859375,-24.4140625
5,1734037349247.9062,128.41796875,-8.30078125,-3.41796875,-12.6953125
