index,unixTimestamp,TP9,AF7,AF8,TP10
0,1734036483705.5,-0.48828125,0,0,0
1,1734036483709.4062,0.9765625,0,-3.41796875,-0.48828125
2,1734036483713.3125,2.44140625,-32.2265625,31.73828125,0
3,1734036483717.2188,-15.13671875,70.3125,-107.421875,0.9765625
4,1734036483721.125,81.0546875,-396.484375,409.66796875,-9.27734375
5,1734036483725.0312,60.546875,-1000,385.25390625,9.27734375
6,1734036483728.9375,-152.34375,-992.1875,-399.90234375,9.27734375
7,1734036483732.8438,-4.8828125,-986.328125,-369.140625,-46.38671875
8,1734036483736.75,174.8046875,-1000,-491.69921875,-49.31640625
9,1734036483740.6562,84.47265625,-1000,-237.79296875,1.46484375
10,1734036483744.5625,163.57421875,-1000,104.98046875,-3.90625
11,1734036483748.4688,629.39453125,-1000,62.5,-43.45703125
0,1734036483752.375,996.58203125,-1000,-83.984375,-61.5234375
1,1734036483756.2812,941.40625,-1000,96.6796875,-52.24609375
2,1734036483760.1875,936.03515625,-1000,281.73828125,-18.06640625
3,1734036483764.0938,970.703125,-1000,209.9609375,-40.52734375
4,1734036483768,979.98046875,-1000,137.20703125,-83.49609375
5,1734036483771.9062,927.734375,-1000,206.54296875,-86.42578125
6,1734036483775.8125,895.5078125,-1000,288.0859375,-85.44921875
7,1734036483779.7188,970.21484375,-1000,287.109375,-114.2578125
8,1734036483783.625,974.12109375,-1000,-78.125,-152.83203125
9,1734036483787.5312,967.28515625,-1000,111.81640625,-124.0234375
10,1734036483791.4375,971.19140625,-1000,522.94921875,-88.8671875
11,1734036483795.3438,971.19140625,-1000,340.33203125,-112.3046875
0,1734036483799.25,960.44921875,-1000,334.9609375,-130.859375
1,1734036483803.1562,999.51171875,-1000,437.98828125,-145.99609375
2,1734036483807.0625,854.4921875,-1000,450.68359375,-130.859375
3,1734036483810.9688,794.921875,-1000,465.33203125,-141.11328125
4,1734036483814.875,961.42578125,-1000,451.66015625,-193.84765625
5,1734036483818.7812,999.51171875,-1000,365.234375,-214.84375
6,1734036483822.6875,711.42578125,-1000,421.875,-200.68359375
7,1734036483826.5938,98.14453125,-1000,241.69921875,-182.12890625
8,1734036483830.5,89.84375,-1000,184.08203125,-210.9375
9,1734036483834.4062,711.9140625,-1000,472.16796875,-263.671875
10,1734036483838.3125,999.51171875,-1000,408.69140625,-266.11328125
11,1734036483842.2188,693.84765625,-1000,431.15234375,-217.7734375
0,1734036483846.125,446.2890625,-1000,494.140625,-229.4921875
1,1734036483850.0312,501.953125,-1000,453.125,-308.59375
2,1734036483853.9375,375.9765625,-1000,352.5390625,-289.55078125
3,1734036483857.8438,-44.921875,-1000,378.41796875,-243.1640625
4,1734036483861.75,-260.25390625,-1000,441.40625,-269.53125
