index,unixTimestamp,TP9,AF7,AF8,TP10
2,1734037200970.5625,-201.66015625,-706.54296875,-87.890625,-74.70703125
3,1734037200974.4688,-208.49609375,-572.265625,-116.2109375,-71.77734375
4,1734037200978.375,-84.9609375,-759.765625,-170.41015625,-63.4765625
5,1734037200982.2812,-32.71484375,-1000,-195.80078125,-25.390625
6,1734037200986.1875,-166.9921875,-988.28125,-174.31640625,-31.25
7,1734037200990.0938,-215.33203125,-942.87109375,-144.53125,-58.10546875
8,1734037200994,-92.7734375,-973.6328125,-126.46484375,-39.55078125
9,1734037200997.9062,14.16015625,-1000,-172.36328125,-17.578125
10,1734037201001.8125,-95.21484375,-857.421875,-102.05078125,-40.0390625
11,1734037201005.7188,-209.47265625,-558.59375,-66.40625,-85.9375
0,1734037201009.625,-139.6484375,-739.2578125,-108.3984375,-87.40234375
1,1734037201013.5312,-4.39453125,-805.17578125,-83.49609375,-48.33984375
2,1734037201017.4375,-58.10546875,-526.85546875,-107.91015625,-43.9453125
3,1734037201021.3438,-200.68359375,-455.078125,-151.85546875,-61.03515625
4,1734037201025.25,-175.78125,-749.0234375,-136.71875,-60.546875
5,1734037201029.1562,-10.25390625,-1000,-115.72265625,-49.31640625
6,1734037201033.0625,1.953125,-953.125,-104.98046875,-39.0625
7,1734037201036.9688,-164.55078125,-985.3515625,-97.65625,-47.8515625
8,1734037201040.875,-202.1484375,-989.74609375,-175.29296875,-45.8984375
9,1734037201044.7812,-39.0625,-999.0234375,-163.57421875,-15.625
10,1734037201048.6875,62.01171875,-904.78515625,-20.01953125,-8.7890625
11,1734037201052.5938,-139.16015625,-693.359375,-34.1796875,-56.15234375
0,1734037201056.5,-242.1875,-796.875,-103.02734375,-71.2890625
1,1734037201060.4062,-91.796875,-683.10546875,-76.171875,-29.296875
2,1734037201064.3125,32.2265625,-429.6875,-70.80078125,-5.37109375
3,1734037201068.2188,-120.1171875,-601.07421875,-123.53515625,-27.34375
4,1734037201072.125,-245.1171875,-812.98828125,-146.484375,-36.1328125
5,1734037201076.0312,-149.90234375,-919.921875,-156.73828125,-24.90234375
6,1734037201079.9375,17.578125,-934.5703125,-165.52734375,-16.6015625
7,1734037201083.8438,-36.1328125,-899.4140625,-158.203125,-40.52734375
8,1734037201087.75,-253.90625,-969.23828125,-129.39453125,-69.82421875
9,1734037201091.6562,-202.63671875,-737.3046875,-61.5234375,-56.640625
10,1734037201095.5625,-12.20703125,-516.11328125,-87.890625,-30.76171875
11,1734037201099.4688,-31.25,-715.8203125,-124.51171875,-26.85546875
0,1734037201103.375,-210.44921875,-995.1171875,-149.4140625,-72.265625
1,1734037201107.2812,-211.42578125,-795.8984375,-105.46875,-80.56640625
2,1734037201111.1875,-58.10546875,-519.53125,-83.984375,-56.15234375
3,1734037201115.0938,-9.27734375,-767.578125,-188.96484375,-50.78125
4,1734037201119,-157.71484375,-968.75,-196.2890625,-39.55078125
5,1734037201122.9062,-227.5390625,-938.4765625,-131.8359375,-42.48046875
6,1734037201126.8125,-106.4453125,-983.3984375,-127.9296875,-49.31640625
7,1734037201130.7188,38.0859375,-1000,-195.3125,-23.4375
8,1734037201134.625,-45.8984375,-986.328125,-175.29296875,-32.71484375
9,1734037201138.5312,-142.08984375,-656.73828125,-25.390625,-61.5234375
10,1734037201142.4375,-74.70703125,-493.1640625,-54.6875,-44.921875
11,1734037201146.3438,29.296875,-763.671875,-98.6328125,-29.78515625
0,1734037201150.25,-5.859375,-689.453125,-93.75,-35.15625
1,1734037201154.1562,-138.671875,-489.74609375,-111.81640625,-39.0625
2,1734037201158.0625,-149.4140625,-683.59375,-146.484375,-39.55078125
3,1734037201161.9688,-20.5078125,-859.375,-161.1328125,-35.15625
4,1734037201165.875,17.578125,-706.0546875,-122.0703125,-30.76171875
5,1734037201169.7812,-177.24609375,-852.5390625,-130.37109375,-66.40625
6,1734037201173.6875,-271.97265625,-1000,-143.06640625,-98.6328125
7,1734037201177.5938,-147.94921875,-990.72265625,-147.4609375,-64.453125
8,1734037201181.5,-17.08984375,-798.33984375,-71.77734375,-32.71484375
9,1734037201185.4062,-115.72265625,-502.44140625,-53.7109375,-42.48046875
10,1734037201189.3125,-179.19921875,-700.68359375,-131.34765625,-34.1796875
11,1734037201193.2188,-96.6796875,-840.33203125,-149.4140625,-41.015625
0,1734037201197.125,19.53125,-581.54296875,-103.515625,-56.640625
1,1734037201201.0312,-49.31640625,-520.5078125,-93.26171875,-50.78125
2,1734037201204.9375,-175.29296875,-758.7890625,-152.83203125,-52.24609375
3,1734037201208.8438,-89.35546875,-783.69140625,-164.0625,-34.66796875
4,1734037201212.75,83.984375,-652.34375,-113.28125,12.20703125
5,1734037201216.6562,28.3203125,-926.7578125,-106.93359375,-18.06640625
6,1734037201220.5625,-165.52734375,-1000,-149.90234375,-59.5703125
7,1734037201224.4688,-143.06640625,-970.703125,-130.859375,-45.8984375
8,1734037201228.375,20.99609375,-951.171875,-91.30859375,-34.1796875
9,1734037201232.2812,98.6328125,-947.75390625,-110.3515625,-36.1328125
10,1734037201236.1875,-53.22265625,-948.73046875,-174.31640625,-26.3671875
11,1734037201240.0938,-142.578125,-1000,-182.6171875,-24.90234375
0,1734037201244,-2.9296875,-775.87890625,-49.31640625,-37.59765625
1,1734037201247.9062,115.234375,-551.7578125,-63.96484375,-16.11328125
2,1734037201251.8125,-13.671875,-791.50390625,-147.4609375,-14.6484375
3,1734037201255.7188,-115.72265625,-608.3984375,-108.3984375,-31.73828125
4,1734037201259.625,-44.43359375,-455.078125,-88.37890625,-57.12890625
5,1734037201263.5312,74.21875,-854.98046875,-152.34375,-46.38671875
6,1734037201267.4375,8.30078125,-967.7734375,-180.6640625,-38.57421875
7,1734037201271.3438,-142.08984375,-787.59765625,-106.4453125,-58.59375
8,1734037201275.25,-66.40625,-719.23828125,-67.87109375,-33.69140625
9,1734037201279.1562,98.6328125,-770.5078125,-132.8125,-4.39453125
10,1734037201283.0625,75.1953125,-841.30859375,-130.37109375,-10.25390625
11,1734037201286.9688,-91.796875,-537.59765625,-47.8515625,-34.1796875
0,1734037201290.875,-107.421875,-367.1875,-76.171875,-41.9921875
1,1734037201294.7812,43.9453125,-630.859375,-119.62890625,-16.6015625
2,1734037201298.6875,105.95703125,-755.37109375,-124.0234375,0
3,1734037201302.5938,-49.8046875,-454.58984375,-104.98046875,-16.6015625
4,1734037201306.5,-104.98046875,-485.83984375,-106.93359375,-32.2265625
5,1734037201310.4062,-7.32421875,-827.63671875,-148.4375,-40.52734375
6,1734037201314.3125,94.7265625,-989.74609375,-142.578125,-31.25
7,1734037201318.2188,-51.7578125,-941.89453125,-114.2578125,-49.31640625
8,1734037201322.125,-179.19921875,-879.39453125,-95.21484375,-58.59375
9,1734037201326.0312,-72.265625,-894.53125,-168.9453125,-31.25
10,1734037201329.9375,58.10546875,-1000,-220.21484375,-5.37109375
11,1734037201333.8438,10.7421875,-701.171875,-64.453125,-31.25
0,1734037201337.75,-114.74609375,-351.07421875,-62.01171875,-67.87109375
1,1734037201341.6562,-71.77734375,-554.19921875,-123.046875,-50.78125
2,1734037201345.5625,80.56640625,-459.47265625,-88.8671875,-18.06640625
3,1734037201349.4688,74.21875,-257.8125,-83.984375,-31.73828125
4,1734037201353.375,-103.515625,-416.015625,-102.5390625,-49.8046875
5,1734037201357.2812,-107.421875,-830.56640625,-132.32421875,-9.765625
6,1734037201361.1875,82.51953125,-906.73828125,-129.8828125,32.71484375
7,1734037201365.0938,174.31640625,-471.19140625,-110.83984375,29.296875
8,1734037201369,8.7890625,-504.8828125,-131.8359375,-7.8125
9,1734037201372.9062,-91.30859375,-850.5859375,-142.08984375,-46.875
10,1734037201376.8125,32.71484375,-452.63671875,-64.453125,-30.2734375
11,1734037201380.7188,182.12890625,-193.359375,-54.6875,-2.44140625
0,1734037201384.625,70.3125,-606.93359375,-112.79296875,-26.3671875
1,1734037201388.5312,-74.21875,-841.796875,-111.81640625,-54.6875
2,1734037201392.4375,19.04296875,-395.99609375,-65.4296875,-40.0390625
3,1734037201396.3438,169.921875,-212.40234375,-84.47265625,-4.8828125
4,1734037201400.25,115.234375,-610.3515625,-140.625,-6.34765625
5,1734037201404.1562,-38.0859375,-956.0546875,-161.62109375,-29.296875
6,1734037201408.0625,-28.80859375,-829.1015625,-131.34765625,-31.73828125
7,1734037201411.9688,87.890625,-791.50390625,-106.93359375,-29.78515625
8,1734037201415.875,110.3515625,-960.9375,-160.64453125,-17.08984375
9,1734037201419.7812,-47.36328125,-821.2890625,-129.8828125,-41.015625
10,1734037201423.6875,-81.54296875,-317.87109375,-46.875,-60.546875
11,1734037201427.5938,52.24609375,-250,-127.44140625,-30.76171875
0,1734037201431.5,140.13671875,-782.71484375,-223.14453125,-16.11328125
1,1734037201435.4062,20.99609375,-736.328125,-163.57421875,-20.5078125
2,1734037201439.3125,-62.01171875,-190.4296875,-88.37890625,-35.15625
3,1734037201443.2188,19.04296875,-467.28515625,-126.46484375,-42.96875
4,1734037201447.125,165.52734375,-780.76171875,-116.69921875,-4.39453125
5,1734037201451.0312,64.453125,-729.98046875,-73.2421875,-6.8359375
6,1734037201454.9375,-108.3984375,-696.2890625,-69.3359375,-51.26953125
7,1734037201458.8438,-47.8515625,-767.578125,-103.515625,-41.9921875
8,1734037201462.75,119.62890625,-881.34765625,-120.60546875,0
9,1734037201466.6562,109.375,-436.5234375,-55.17578125,-3.41796875
10,1734037201470.5625,-52.24609375,20.5078125,-52.24609375,-22.94921875
11,1734037201474.4688,-63.96484375,-326.66015625,-83.984375,-13.671875
0,1734037201478.375,103.02734375,-491.2109375,-71.77734375,3.90625
1,1734037201482.2812,153.3203125,-130.859375,-59.5703125,-2.44140625
2,1734037201486.1875,-25.87890625,-73.73046875,-77.63671875,-30.76171875
3,1734037201490.0938,-84.47265625,-409.66796875,-95.703125,-40.0390625
4,1734037201494,45.41015625,-490.234375,-93.75,-29.296875
5,1734037201497.9062,160.15625,-469.23828125,-115.72265625,-13.18359375
6,1734037201501.8125,35.64453125,-671.38671875,-113.76953125,-28.3203125
7,1734037201505.7188,-100.09765625,-839.35546875,-159.1796875,-43.9453125
8,1734037201509.625,-24.90234375,-998.53515625,-156.73828125,-45.41015625
9,1734037201513.5312,133.30078125,-587.890625,-19.04296875,-56.15234375
10,1734037201517.4375,54.19921875,-166.015625,-34.66796875,-56.15234375
11,1734037201521.3438,-114.74609375,-538.0859375,-100.09765625,-49.8046875
0,1734037201525.25,-60.546875,-473.6328125,-93.26171875,-41.9921875
1,1734037201529.1562,122.0703125,25.87890625,-106.93359375,-17.578125
2,1734037201533.0625,151.3671875,-147.4609375,-108.3984375,17.08984375
3,1734037201536.9688,-15.13671875,-398.92578125,-87.890625,0
4,1734037201540.875,-39.0625,-173.33984375,-73.73046875,-37.59765625
5,1734037201544.7812,111.328125,-245.60546875,-74.70703125,-27.83203125
6,1734037201548.6875,151.3671875,-528.80859375,-77.63671875,-28.3203125
7,1734037201552.5938,-33.203125,-810.05859375,-104.00390625,-41.50390625
8,1734037201556.5,-88.37890625,-640.13671875,-53.7109375,-33.203125
9,1734037201560.4062,69.3359375,55.6640625,-9.27734375,4.8828125
10,1734037201564.3125,184.5703125,-163.0859375,-92.7734375,30.76171875
11,1734037201568.2188,65.4296875,-631.34765625,-131.34765625,1.46484375
0,1734037201572.125,-50.78125,-71.2890625,-45.8984375,-18.06640625
1,1734037201576.0312,5.859375,205.078125,-38.0859375,-17.08984375
2,1734037201579.9375,144.04296875,-153.3203125,-81.0546875,-20.01953125
3,1734037201583.8438,81.54296875,-205.56640625,-70.3125,-28.80859375
4,1734037201587.75,-90.8203125,36.1328125,-75.68359375,-42.48046875
5,1734037201591.6562,-57.6171875,-215.8203125,-95.21484375,-36.62109375
6,1734037201595.5625,104.4921875,-686.5234375,-137.6953125,0.48828125
7,1734037201599.4688,100.09765625,-928.22265625,-123.53515625,0.9765625
8,1734037201603.375,-87.890625,-391.6015625,-3.41796875,-46.875
9,1734037201607.2812,-113.76953125,131.8359375,-10.25390625,-54.6875
10,1734037201611.1875,37.59765625,-527.34375,-143.06640625,-11.23046875
11,1734037201615.0938,120.1171875,-709.47265625,-107.421875,6.34765625
0,1734037201619,-17.578125,205.56640625,2.44140625,-35.64453125
1,1734037201622.9062,-91.30859375,212.890625,-57.6171875,-30.2734375
2,1734037201626.8125,-1.953125,-123.046875,-96.19140625,-8.30078125
3,1734037201630.7188,78.61328125,78.61328125,-79.58984375,-30.76171875
4,1734037201634.625,-26.3671875,293.9453125,-44.43359375,-48.33984375
5,1734037201638.5312,-193.359375,-102.05078125,-64.94140625,-56.15234375
6,1734037201642.4375,-131.34765625,-688.96484375,-94.23828125,-36.1328125
7,1734037201646.3438,75.68359375,-282.2265625,5.859375,-1.46484375
8,1734037201650.25,33.203125,346.6796875,56.15234375,-28.3203125
9,1734037201654.1562,-139.16015625,51.7578125,-8.30078125,-41.9921875
10,1734037201658.0625,-115.72265625,-114.74609375,-47.8515625,-15.13671875
11,1734037201661.9688,38.57421875,180.6640625,-46.875,-15.625
0,1734037201665.875,58.59375,-19.53125,-68.359375,-30.2734375
1,1734037201669.7812,-95.703125,-387.20703125,-81.54296875,-38.57421875
2,1734037201673.6875,-131.8359375,-225.5859375,-56.15234375,-43.9453125
3,1734037201677.5938,14.16015625,125,-49.8046875,-31.25
4,1734037201681.5,140.13671875,168.45703125,-57.12890625,-6.8359375
5,1734037201685.4062,-4.8828125,-463.8671875,-137.20703125,-7.8125
6,1734037201689.3125,-101.5625,-873.046875,-145.01953125,-4.8828125
7,1734037201693.2188,16.6015625,-445.80078125,-69.3359375,5.859375
8,1734037201697.125,151.3671875,-242.1875,-56.640625,5.859375
9,1734037201701.0312,52.24609375,-635.25390625,-109.86328125,5.859375
10,1734037201704.9375,-53.22265625,-593.26171875,-79.1015625,28.3203125
11,1734037201708.8438,12.6953125,109.86328125,-9.765625,26.85546875
0,1734037201712.75,119.140625,186.03515625,-35.15625,-2.44140625
1,1734037201716.6562,78.61328125,-562.98828125,-101.07421875,-12.20703125
2,1734037201720.5625,-62.5,-767.08984375,-81.0546875,-14.16015625
3,1734037201724.4688,-36.1328125,-141.11328125,14.6484375,-14.6484375
4,1734037201728.375,125,-79.58984375,-40.52734375,0.48828125
5,1734037201732.2812,168.9453125,-585.44921875,-114.74609375,7.32421875
6,1734037201736.1875,-11.71875,-642.08984375,-43.9453125,0.48828125
7,1734037201740.0938,-72.265625,92.7734375,1.46484375,-6.34765625
8,1734037201744,52.734375,-17.08984375,-73.73046875,4.8828125
9,1734037201747.9062,173.33984375,-469.23828125,-85.9375,19.04296875
10,1734037201751.8125,58.59375,-17.08984375,-13.671875,0.9765625
11,1734037201755.7188,-62.5,251.46484375,-20.5078125,-13.18359375
0,1734037201759.625,14.16015625,-146.97265625,-72.265625,-7.8125
1,1734037201763.5312,148.92578125,-259.27734375,-65.91796875,3.41796875
2,1734037201767.4375,69.3359375,57.6171875,-39.0625,-13.671875
3,1734037201771.3438,-97.16796875,135.25390625,-60.05859375,-31.73828125
4,1734037201775.25,-23.92578125,-229.4921875,-102.05078125,-17.08984375
5,1734037201779.1562,144.04296875,-634.27734375,-107.421875,1.46484375
6,1734037201783.0625,124.0234375,-550.78125,-73.73046875,-4.8828125
7,1734037201786.9688,-37.109375,-520.01953125,-66.89453125,-18.5546875
8,1734037201790.875,-74.21875,-741.69921875,-179.6875,5.37109375
9,1734037201794.7812,85.44921875,-1000,-233.3984375,41.50390625
10,1734037201798.6875,193.84765625,-582.03125,-15.625,32.71484375
11,1734037201802.5938,-8.30078125,-17.578125,46.38671875,-36.1328125
0,1734037201806.5,-121.58203125,-240.234375,-30.76171875,-63.4765625
1,1734037201810.4062,38.0859375,-148.4375,-30.2734375,-28.80859375
2,1734037201814.3125,177.24609375,55.17578125,-47.8515625,-4.8828125
3,1734037201818.2188,43.45703125,-124.51171875,-72.265625,-5.37109375
4,1734037201822.125,-115.234375,-405.76171875,-98.14453125,-16.11328125
5,1734037201826.0312,-61.03515625,-544.43359375,-113.28125,-23.4375
6,1734037201829.9375,110.3515625,-526.85546875,-65.4296875,-8.30078125
7,1734037201833.8438,50.29296875,-410.64453125,-28.80859375,-13.18359375
8,1734037201837.75,-149.4140625,-888.18359375,-101.5625,-33.69140625
9,1734037201841.6562,-116.69921875,-691.40625,-22.4609375,-21.97265625
10,1734037201845.5625,57.6171875,101.5625,24.90234375,-1.953125
11,1734037201849.4688,65.91796875,-261.23046875,-94.7265625,-2.44140625
0,1734037201853.375,-107.91015625,-514.16015625,-85.44921875,-22.4609375
1,1734037201857.2812,-145.5078125,3.41796875,-24.4140625,-46.875
2,1734037201861.1875,1.46484375,80.56640625,-61.5234375,-39.55078125
3,1734037201865.0938,82.51953125,-296.38671875,-96.19140625,-8.7890625
4,1734037201869,-83.49609375,-393.5546875,-86.42578125,-22.4609375
5,1734037201872.9062,-162.59765625,-379.8828125,-77.1484375,-23.92578125
6,1734037201876.8125,-33.203125,-513.18359375,-60.05859375,-12.20703125
7,1734037201880.7188,83.49609375,-778.3203125,-147.94921875,-18.06640625
8,1734037201884.625,-39.0625,-977.5390625,-168.9453125,-45.41015625
9,1734037201888.5312,-158.69140625,-316.40625,-19.53125,-79.1015625
10,1734037201892.4375,-75.1953125,-109.375,-21.97265625,-62.01171875
11,1734037201896.3438,79.1015625,-649.90234375,-37.59765625,-29.78515625
0,1734037201900.25,54.19921875,-429.6875,7.8125,-23.4375
1,1734037201904.1562,-101.5625,44.921875,-7.32421875,-52.734375
2,1734037201908.0625,-116.2109375,-126.46484375,-41.9921875,-65.91796875
3,1734037201911.9688,24.90234375,-362.3046875,-33.69140625,-53.7109375
4,1734037201915.875,69.82421875,-178.7109375,-25.87890625,-53.7109375
5,1734037201919.7812,-91.30859375,-308.10546875,-59.5703125,-56.15234375
6,1734037201923.6875,-128.90625,-642.08984375,-95.21484375,-53.22265625
7,1734037201927.5938,11.23046875,-849.609375,-109.86328125,-39.0625
8,1734037201931.5,119.140625,-421.875,-33.203125,-25.390625
9,1734037201935.4062,-27.34375,58.10546875,-28.80859375,-40.0390625
10,1734037201939.3125,-125.48828125,-272.94921875,-86.42578125,-36.62109375
11,1734037201943.2188,-0.9765625,-442.87109375,-62.01171875,-7.8125
0,1734037201947.125,135.25390625,-135.7421875,-13.671875,7.32421875
1,1734037201951.0312,25.87890625,-326.171875,-20.5078125,-15.13671875
2,1734037201954.9375,-126.46484375,-800.29296875,-73.2421875,-49.8046875
3,1734037201958.8438,-63.96484375,-692.87109375,-64.94140625,-39.55078125
4,1734037201962.75,103.515625,-204.58984375,-27.34375,-5.859375
5,1734037201966.6562,67.3828125,-416.9921875,-58.59375,-13.671875
6,1734037201970.5625,-120.1171875,-815.91796875,-119.140625,-35.64453125
7,1734037201974.4688,-116.69921875,-934.5703125,-96.6796875,-15.625
8,1734037201978.375,45.41015625,-488.28125,-5.37109375,0
9,1734037201982.2812,71.77734375,-125.9765625,-29.78515625,-6.34765625
10,1734037201986.1875,-129.39453125,-633.30078125,-96.19140625,-24.90234375
11,1734037201990.0938,-195.3125,-618.65234375,-62.98828125,-36.1328125
0,1734037201994,-42.96875,-50.78125,-12.20703125,-31.73828125
1,1734037201997.9062,75.1953125,-189.94140625,-82.03125,-11.71875
2,1734037202001.8125,-56.640625,-442.3828125,-105.46875,-22.4609375
3,1734037202005.7188,-165.52734375,-469.23828125,-45.41015625,-37.109375
4,1734037202009.625,-84.47265625,-438.4765625,-16.6015625,-19.53125
5,1734037202013.5312,46.875,-503.90625,-39.55078125,-9.765625
6,1734037202017.4375,-44.43359375,-951.66015625,-139.6484375,-20.99609375
7,1734037202021.3438,-174.31640625,-791.015625,-71.2890625,-27.34375
8,1734037202025.25,-94.7265625,-110.3515625,8.7890625,-16.6015625
9,1734037202029.1562,60.546875,-285.64453125,-85.9375,1.46484375
10,1734037202033.0625,40.0390625,-517.578125,-67.87109375,-10.25390625
11,1734037202036.9688,-154.296875,-162.59765625,-23.92578125,-54.19921875
0,1734037202040.875,-181.15234375,-54.19921875,-37.59765625,-50.78125
1,1734037202044.7812,-14.16015625,-408.69140625,-74.70703125,-2.9296875
2,1734037202048.6875,71.77734375,-528.80859375,-89.35546875,22.94921875
3,1734037202052.5938,-93.26171875,-167.96875,-51.7578125,2.9296875
4,1734037202056.5,-159.1796875,-248.53515625,-78.61328125,-11.71875
5,1734037202060.4062,-47.36328125,-781.25,-155.2734375,-9.765625
6,1734037202064.3125,69.82421875,-931.640625,-101.5625,14.6484375
7,1734037202068.2188,-18.5546875,-780.76171875,-48.33984375,12.20703125
8,1734037202072.125,-166.015625,-765.625,-64.94140625,-29.296875
9,1734037202076.0312,-102.5390625,-906.73828125,-124.0234375,-32.2265625
10,1734037202079.9375,30.2734375,-953.61328125,-100.09765625,-3.90625
11,1734037202083.8438,-29.296875,-479.00390625,6.8359375,-20.5078125
0,1734037202087.75,-204.58984375,-467.28515625,-48.33984375,-52.24609375
1,1734037202091.6562,-179.19921875,-587.40234375,-55.6640625,-54.19921875
2,1734037202095.5625,-15.13671875,-279.296875,-28.80859375,-24.90234375
3,1734037202099.4688,-3.41796875,-91.796875,-24.90234375,1.953125
4,1734037202103.375,-192.87109375,-244.140625,-48.828125,-34.1796875
5,1734037202107.2812,-249.51171875,-714.84375,-100.09765625,-53.22265625
6,1734037202111.1875,-73.2421875,-763.671875,-63.4765625,-24.90234375
7,1734037202115.0938,36.62109375,-326.66015625,-13.671875,-7.8125
8,1734037202119,-142.08984375,-454.1015625,-60.05859375,-42.48046875
9,1734037202122.9062,-263.18359375,-920.41015625,-97.65625,-55.17578125
10,1734037202126.8125,-113.76953125,-495.60546875,-5.37109375,-14.6484375
11,1734037202130.7188,43.45703125,-31.73828125,19.04296875,7.8125
0,1734037202134.625,-77.63671875,-492.67578125,-70.3125,0.9765625
1,1734037202138.5312,-228.02734375,-787.59765625,-82.51953125,-15.625
2,1734037202142.4375,-145.01953125,-230.95703125,-15.13671875,-2.9296875
3,1734037202146.3438,35.15625,-15.625,-45.41015625,36.62109375
4,1734037202150.25,-14.6484375,-422.36328125,-96.6796875,21.97265625
5,1734037202154.1562,-199.21875,-807.6171875,-76.171875,-19.04296875
6,1734037202158.0625,-199.70703125,-676.7578125,-37.59765625,-31.73828125
7,1734037202161.9688,-36.62109375,-649.90234375,-37.59765625,-21.97265625
8,1734037202165.875,-2.9296875,-875.48828125,-92.7734375,-5.859375
9,1734037202169.7812,-178.7109375,-964.84375,-110.3515625,-5.37109375
10,1734037202173.6875,-192.87109375,-586.9140625,6.34765625,-8.30078125
11,1734037202177.5938,-40.0390625,-475.5859375,3.41796875,1.46484375
0,1734037202181.5,63.96484375,-707.51953125,-52.24609375,5.37109375
1,1734037202185.4062,-70.80078125,-461.9140625,-43.45703125,-17.578125
2,1734037202189.3125,-159.1796875,-62.01171875,-40.52734375,-41.50390625
3,1734037202193.2188,-59.08203125,-215.8203125,-74.70703125,-22.94921875
4,1734037202197.125,53.22265625,-485.83984375,-86.42578125,-21.484375
5,1734037202201.0312,-21.484375,-590.8203125,-77.63671875,-34.66796875
6,1734037202204.9375,-155.76171875,-657.2265625,-84.9609375,-37.59765625
7,1734037202208.8438,-121.58203125,-710.44921875,-102.05078125,-42.96875
8,1734037202212.75,51.7578125,-865.72265625,-81.54296875,-25.390625
9,1734037202216.6562,51.26953125,-484.86328125,23.4375,-28.3203125
10,1734037202220.5625,-121.09375,-60.546875,19.53125,-47.8515625
11,1734037202224.4688,-110.3515625,-383.7890625,-62.98828125,-34.1796875
0,1734037202228.375,37.59765625,-520.01953125,-80.078125,-7.8125
1,1734037202232.2812,60.05859375,-501.953125,-69.82421875,0.9765625
2,1734037202236.1875,-100.5859375,-426.7578125,-39.55078125,-8.7890625
3,1734037202240.0938,-154.296875,-541.9921875,-76.66015625,-6.8359375
4,1734037202244,-8.7890625,-794.921875,-108.3984375,13.18359375
5,1734037202247.9062,90.33203125,-608.88671875,-100.09765625,15.625
6,1734037202251.8125,-68.359375,-733.88671875,-106.4453125,-5.37109375
7,1734037202255.7188,-191.40625,-895.99609375,-78.61328125,-33.203125
8,1734037202259.625,-83.0078125,-715.8203125,-54.19921875,-26.3671875
9,1734037202263.5312,80.56640625,-311.03515625,-34.66796875,-1.46484375
10,1734037202267.4375,2.44140625,-308.59375,-46.38671875,-12.6953125
11,1734037202271.3438,-171.875,-780.76171875,-149.4140625,-23.92578125
0,1734037202275.25,-132.8125,-912.59765625,-139.6484375,-30.2734375
1,1734037202279.1562,57.6171875,-428.22265625,-22.4609375,-20.99609375
2,1734037202283.0625,63.4765625,-401.3671875,-78.61328125,-4.8828125
3,1734037202286.9688,-128.90625,-816.40625,-128.41796875,-23.4375
4,1734037202290.875,-149.90234375,-803.22265625,-120.1171875,-35.64453125
5,1734037202294.7812,18.5546875,-759.765625,-116.2109375,-4.39453125
6,1734037202298.6875,85.44921875,-973.6328125,-140.625,13.18359375
