index,unixTimestamp,TP9,AF7,AF8,TP10
5,1734117504932.9062,-7.32421875,-57.12890625,-27.34375,-9.27734375
6,1734117504936.8125,-0.9765625,-61.03515625,-35.64453125,-19.53125
7,1734117504940.7188,-1.46484375,-53.22265625,-39.0625,-24.4140625
8,1734117504944.625,-5.37109375,-51.26953125,-41.015625,-20.01953125
9,1734117504948.5312,0,-56.15234375,-41.015625,-27.34375
10,1734117504952.4375,-7.8125,-62.98828125,-41.50390625,-36.62109375
11,1734117504956.3438,-11.71875,-63.4765625,-38.0859375,-25.87890625
0,1734117504960.25,-12.20703125,-59.5703125,-34.66796875,-19.53125
1,1734117504964.1562,-17.578125,-56.640625,-33.203125,-25.87890625
2,1734117504968.0625,-21.484375,-55.17578125,-31.73828125,-25.87890625
3,1734117504971.9688,-36.1328125,-60.546875,-32.2265625,-28.80859375
4,1734117504975.875,-43.9453125,-62.01171875,-29.296875,-37.109375
5,1734117504979.7812,-42.48046875,-60.546875,-28.3203125,-39.0625
6,1734117504983.6875,-51.26953125,-63.4765625,-29.296875,-44.921875
7,1734117504987.5938,-61.5234375,-64.453125,-29.78515625,-46.875
8,1734117504991.5,-62.01171875,-61.5234375,-25.87890625,-36.62109375
9,1734117504995.4062,-60.546875,-66.40625,-26.3671875,-43.45703125
10,1734117504999.3125,-65.4296875,-71.2890625,-27.34375,-39.55078125
11,1734117505003.2188,-73.2421875,-69.3359375,-27.83203125,-22.4609375
0,1734117505007.125,-69.82421875,-70.3125,-34.66796875,-35.15625
1,1734117505011.0312,-56.640625,-69.3359375,-31.25,-39.55078125
2,1734117505014.9375,-44.43359375,-63.4765625,-26.3671875,-24.90234375
3,1734117505018.8438,-38.57421875,-62.01171875,-32.2265625,-24.90234375
4,1734117505022.75,-36.1328125,-62.01171875,-37.109375,-29.78515625
5,1734117505026.6562,-33.69140625,-62.01171875,-34.1796875,-30.2734375
6,1734117505030.5625,-28.3203125,-62.5,-29.296875,-27.83203125
7,1734117505034.4688,-22.94921875,-61.03515625,-27.34375,-20.5078125
8,1734117505038.375,-26.3671875,-57.12890625,-30.76171875,-23.4375
9,1734117505042.2812,-11.71875,-58.59375,-32.2265625,-21.97265625
10,1734117505046.1875,-6.8359375,-62.98828125,-24.4140625,-12.20703125
11,1734117505050.0938,-19.53125,-61.5234375,-20.99609375,-11.71875
0,1734117505054,-12.6953125,-60.546875,-33.69140625,-17.578125
1,1734117505057.9062,-8.7890625,-60.546875,-37.59765625,-14.6484375
2,1734117505061.8125,-21.484375,-62.01171875,-29.296875,-16.11328125
3,1734117505065.7188,-24.4140625,-59.08203125,-21.484375,-21.97265625
4,1734117505069.625,-21.484375,-57.6171875,-26.3671875,-23.4375
5,1734117505073.5312,-9.765625,-53.22265625,-27.83203125,-16.11328125
6,1734117505077.4375,-4.39453125,-51.26953125,-20.01953125,4.8828125
7,1734117505081.3438,-28.80859375,-54.19921875,-20.01953125,5.37109375
8,1734117505085.25,-30.2734375,-55.17578125,-25.390625,-9.765625
9,1734117505089.1562,-25.87890625,-58.59375,-26.3671875,-14.16015625
10,1734117505093.0625,-36.1328125,-58.10546875,-27.34375,-12.6953125
11,1734117505096.9688,-27.83203125,-56.15234375,-27.34375,-15.13671875
0,1734117505100.875,-22.4609375,-56.640625,-30.2734375,-18.5546875
1,1734117505104.7812,-23.4375,-55.17578125,-33.203125,-15.13671875
2,1734117505108.6875,-29.78515625,-57.12890625,-27.34375,-23.92578125
3,1734117505112.5938,-33.203125,-61.03515625,-25.390625,-24.4140625
4,1734117505116.5,-26.3671875,-58.59375,-24.4140625,-13.671875
5,1734117505120.4062,-28.3203125,-53.22265625,-22.4609375,-11.23046875
6,1734117505124.3125,-23.4375,-54.6875,-30.2734375,-3.41796875
7,1734117505128.2188,-19.04296875,-59.08203125,-34.1796875,-9.27734375
8,1734117505132.125,-16.6015625,-59.08203125,-31.73828125,-17.578125
9,1734117505136.0312,-12.6953125,-61.5234375,-33.203125,-0.48828125
10,1734117505139.9375,-8.7890625,-63.96484375,-36.1328125,7.8125
11,1734117505143.8438,-15.625,-62.5,-34.1796875,7.8125
0,1734117505147.75,-18.5546875,-64.94140625,-29.78515625,4.39453125
1,1734117505151.6562,-9.765625,-67.3828125,-26.85546875,5.859375
2,1734117505155.5625,-12.6953125,-63.4765625,-29.78515625,15.13671875
3,1734117505159.4688,-14.6484375,-58.10546875,-29.296875,18.06640625
4,1734117505163.375,-10.25390625,-52.24609375,-25.87890625,14.6484375
5,1734117505167.2812,-15.13671875,-57.12890625,-25.87890625,15.13671875
